u,g,r,i,z,redshift,class,snr_r,extinction_r
24.14808,20.56496,19.25413,18.67514,18.28151,0.2262389,GALAXY,10.01554,0.07453698
24.19793,21.59443,19.65619,18.77278,18.32986,0.4710957,GALAXY,3.099113,0.07323463
20.40172,18.28734,17.37045,16.94302,16.64067,0.08205722,GALAXY,19.63881,0.07511642
26.65026,20.80063,18.98797,18.28135,17.91683,0.4023482,GALAXY,5.081821,0.02561904
24.93013,22.78418,21.02155,20.03518,19.59866,0.5835193,GALAXY,2.370016,0.1166407
22.5386,20.94301,19.14328,18.51475,18.16222,0.3560084,GALAXY,5.684959,0.05272782
19.31699,18.73389,18.63449,18.60395,18.43384,2.506687,QSO,18.85968,0.0577994
22.95913,21.26484,19.43274,18.7148,18.22475,0.4367738,GALAXY,5.875757,0.0548785
24.30896,21.2588,19.56458,18.79256,18.40992,5.272626,QSO,10.59956,0.06522041
19.83367,19.436,19.3888,19.29229,19.11218,0.8405631,QSO,15.43782,0.05800011
23.24453,23.37734,21.48158,20.31257,19.56791,0.6176406,GALAXY,1.653061,0.04331467
22.0941,20.63856,20.07725,19.9771,19.80011,0.000396871,STAR,4.142568,0.05585073
24.44839,22.10838,20.41437,19.50813,19.09753,0.5053235,GALAXY,3.242151,0.05580518
22.45338,21.87704,20.45107,19.69241,19.30511,0.4839512,GALAXY,2.988476,0.05538286
25.18642,22.42882,20.66065,19.76232,19.43602,0.4893297,GALAXY,2.451095,0.05560138
24.81988,23.54044,21.76898,20.55514,20.0432,0.726598,GALAXY,1.638463,0.05801907
24.24293,21.96875,20.35316,19.52743,18.94715,0.4885992,GALAXY,3.55454,0.05776491
25.06358,23.44265,21.84071,20.60516,19.90204,0.752228,GALAXY,0.9353569,0.0477561
26.18449,21.81381,20.36023,19.51497,19.01025,0.4825012,GALAXY,2.928226,0.05944432
23.82026,21.97274,20.33543,19.38451,19.08822,0.4957808,GALAXY,2.793405,0.06097902
22.15165,19.93826,18.34487,17.73871,17.40025,0.3152415,GALAXY,10.37301,0.05926217
22.99684,22.41455,20.59228,19.74247,19.2869,0.4904169,GALAXY,2.490685,0.06134587
24.71335,21.48244,19.65255,18.96683,18.54073,0.3870068,GALAXY,5.529263,0.1262455
24.54018,20.55271,19.79807,19.46373,19.37351,0.0002974467,STAR,4.999925,0.128313
23.23627,22.00785,20.25765,19.2917,18.79598,0.5204774,GALAXY,3.395221,0.1291298
23.4484,22.50279,20.70686,19.59489,19.18982,0.5193591,GALAXY,2.821934,0.1243358
23.23622,22.16769,22.04987,22.07261,21.5705,2.266915,QSO,0.572438,0.1234556
22.75737,21.72742,21.77415,21.55016,20.81549,2.378671,QSO,0.3431965,0.1192686
22.46055,21.36676,21.40396,21.23021,20.73005,2.310801,QSO,0.7458747,0.1140412
23.35612,21.90364,20.33716,19.29937,18.74397,0.5710773,GALAXY,3.798883,0.05800346
22.77054,21.54318,19.83714,19.00049,18.49449,0.4962142,GALAXY,3.976908,0.05992939
19.62687,19.18578,19.11512,19.12201,18.86754,2.242774,QSO,11.15063,0.06037749
20.75815,19.91562,19.91522,19.85385,19.50383,2.402603,QSO,4.775284,0.05769135
24.77538,24.33586,22.24603,20.46373,19.76647,0.0001761337,STAR,1.039081,0.03362136
21.29968,21.2683,21.17999,20.81439,20.26079,1.079787,GALAXY,2.840131,0.0488074
24.63925,23.53845,22.23776,20.86128,19.93026,0.7536075,GALAXY,1.211053,0.04934399
20.14327,19.65445,18.85335,18.64742,18.12018,0.2742242,QSO,10.55806,0.04806093
21.34583,20.96356,20.92192,20.62169,20.52022,1.717781,QSO,3.618105,0.04690748
21.18549,20.62154,20.25144,20.1583,20.04136,1.121067,QSO,6.415522,0.04285942
24.59688,23.30667,20.98804,19.96619,19.14308,0.5701005,GALAXY,1.745551,0.04460771
20.6426,20.40836,20.27604,20.18556,20.01501,1.548605,QSO,5.677101,0.04849787
21.94796,21.55602,20.85727,20.2659,20.39828,1.47587,QSO,2.498693,0.04142905
22.2132,21.38194,21.24949,21.15863,20.72383,2.787633,QSO,2.433073,0.03873167
23.40995,25.18329,21.68203,20.50197,19.85991,0.6551329,GALAXY,1.542872,0.04672734
25.28057,23.93747,22.38139,20.70384,19.74973,0.0001569978,STAR,1.003579,0.04246283
21.50982,21.77216,21.39314,21.45488,22.4285,1.337928,QSO,2.523489,0.04027288
22.95222,21.81951,22.1447,21.92952,22.49743,0.04697659,GALAXY,3.861491,0.04704528
21.55546,21.43768,21.25548,21.18516,21.06313,1.386063,QSO,1.549777,0.04001128
25.16648,23.72986,21.78985,20.72143,19.94139,0.5959557,GALAXY,1.65195,0.04103561
22.26935,21.90907,21.94088,21.82089,20.93968,2.482814,QSO,1.428519,0.04309649
23.97248,23.4705,21.62307,20.50612,19.6651,0.6765406,GALAXY,1.14369,0.03737555
21.4526,21.72721,21.54328,21.31443,21.2494,1.985194,QSO,1.465105,0.04451719
21.48434,20.78372,20.49802,20.09704,19.81471,1.803602,QSO,5.216735,0.04337494
21.51257,20.99501,21.63704,21.28342,22.95984,0.04562944,GALAXY,2.826429,0.04263667
22.93725,23.17301,22.60468,20.98855,19.88806,0.8727119,GALAXY,0.4975897,0.04051022
25.49718,25.01075,21.64649,20.56745,19.6069,0.7650366,GALAXY,0.704976,0.04096868
26.44162,24.72429,22.13306,20.92357,19.91863,0.8412167,GALAXY,0.331637,0.04243252
24.76645,21.0045,19.19,18.518,18.10866,0.3956161,GALAXY,3.919645,0.07311813
24.13677,22.90595,21.13822,20.53494,20.2713,0.004036153,STAR,2.143383,0.07597292
20.36973,19.10481,18.2229,17.83182,17.60493,0.1693873,GALAXY,6.33659,0.07619439
22.22105,21.50123,20.04279,19.38211,18.92109,0.4145621,GALAXY,1.784027,0.08049377
17.75812,16.55167,16.09353,15.89816,15.84874,0.0001314825,STAR,41.45173,0.06688958
21.35765,19.93453,19.31614,19.07639,18.95222,5.735379e-05,STAR,5.267344,0.0506499
20.08262,19.09275,18.33906,17.96092,17.69364,0.1662912,GALAXY,9.879141,0.05058128
19.48059,17.51072,16.59396,16.19572,15.84661,0.08122212,GALAXY,27.78942,0.05864869
19.25981,19.10611,18.90922,24.36146,19.19341,1.047913,QSO,9.792193,0.06141528
19.97552,17.99327,17.06066,16.64849,16.29852,0.08169108,GALAXY,21.17055,0.06102421
21.5757,19.54592,18.07205,17.44609,16.9895,0.2464699,GALAXY,7.415666,0.06287147
18.83605,17.51059,16.99504,16.76528,16.54606,0.02822571,GALAXY,10.19027,0.07131515
15.95591,14.616,13.94853,13.59947,13.31182,0.02496084,GALAXY,35.85293,0.07873407
19.4275,17.84912,16.99136,16.49366,16.1162,0.1042095,GALAXY,15.61207,0.07893496
19.95016,18.27122,17.08057,16.58085,16.25981,0.1679484,GALAXY,12.4545,0.07743142
22.33823,19.87097,18.30029,17.69498,17.36573,0.2708431,GALAXY,7.819022,0.06623697
20.81021,18.74152,17.43793,16.95287,16.63378,0.2106505,GALAXY,15.36384,0.05914639
23.09134,20.56027,18.80389,18.17028,17.70645,0.3216361,GALAXY,6.442662,0.05976601
23.16786,19.8284,18.2366,17.61194,17.18048,0.3313438,GALAXY,6.762726,0.05861183
17.82898,15.99825,15.16792,14.79053,14.47494,0.02838741,GALAXY,39.91522,0.05859357
17.36576,16.1589,15.74792,15.59301,15.59007,0.01843715,GALAXY,13.50507,0.06705718
22.62014,20.80688,18.99643,18.2336,17.81313,0.4220568,GALAXY,5.315698,0.06023777
18.42559,16.9964,16.25236,15.83731,15.58866,0.08396173,GALAXY,22.1151,0.06049571
18.01009,16.84766,16.32532,16.04011,15.82006,0.0207396,GALAXY,20.94524,0.06435553
21.40278,18.87534,17.46154,16.63921,16.24022,1.316556e-05,STAR,24.96987,0.06582242
22.73257,20.12025,18.3325,17.68856,17.36724,0.339038,GALAXY,8.572983,0.06512536
21.72669,19.46361,17.91032,17.31707,16.88882,0.2854151,GALAXY,8.581877,0.06251082
19.7108,18.01241,17.17935,16.78331,16.52545,0.1056455,GALAXY,16.00455,0.05693211
21.70373,20.91812,18.95027,18.19511,17.78519,0.4317598,GALAXY,4.969498,0.06131419
25.41283,19.91035,18.04799,17.44124,17.03376,0.3316944,GALAXY,2.938991,0.0529513
18.93749,17.69985,17.24417,16.99239,16.78923,0.04681728,GALAXY,8.710474,0.0713811
17.75671,16.00525,15.21334,14.77627,14.46334,0.08114705,GALAXY,27.59991,0.06323372
19.73563,18.00141,17.02455,16.55861,16.27035,0.1500123,GALAXY,15.46838,0.06291791
21.98724,19.05682,17.51689,16.96643,16.59111,0.2514873,GALAXY,14.08554,0.06227472
19.1891,18.06748,17.5111,17.15066,17.00382,0.1043583,GALAXY,19.22853,0.06762017
16.85278,15.83946,15.45162,15.2177,15.07157,0.02521814,GALAXY,18.2932,0.07537898
20.4793,18.36632,17.19676,16.70432,16.34267,0.1828001,GALAXY,18.32821,0.07020501
19.52322,18.23105,17.59672,17.15106,16.88024,0.1044675,GALAXY,11.93654,0.07311826
18.32121,16.91384,16.30167,15.93306,15.68803,0.1033674,GALAXY,17.49264,0.06989544
18.8791,17.95322,17.74211,17.62913,17.54331,0.02419885,GALAXY,10.23135,0.07207721
23.21517,20.53795,18.83969,18.16404,17.64392,0.2662277,GALAXY,5.703664,0.06434029
19.32244,17.96243,17.2146,16.77431,16.44785,0.08119006,GALAXY,21.61769,0.06542375
20.39273,18.47965,17.17214,16.67809,16.32852,0.2064836,GALAXY,11.42891,0.07161749
17.97718,16.84849,16.73415,16.7902,16.83724,0.0005451243,STAR,35.43296,0.07741539
21.52916,19.18304,17.85285,17.85009,17.03783,0.1516404,GALAXY,22.00229,0.06232464
24.32011,21.95871,20.30058,19.44493,18.82072,1.876107e-05,STAR,3.930729,0.06060045
19.36862,19.23198,18.95925,19.13328,19.20409,1.04776,QSO,9.93522,0.06170234
17.77156,16.24996,15.5491,15.15639,14.86227,0.05768482,GALAXY,23.79889,0.0671261
19.69046,18.49769,17.61002,17.20904,16.92708,0.2104057,GALAXY,9.557991,0.0616921
24.63483,22.42248,20.50149,19.70944,19.42927,0.3323244,GALAXY,3.981631,0.06386536
18.87848,17.7685,17.37093,17.13981,16.9757,0.08389433,GALAXY,8.054956,0.06133362
20.49201,18.66858,17.40425,16.89852,16.50337,0.2086911,GALAXY,16.59962,0.0616909
20.65348,18.57862,17.40404,16.95846,16.64429,0.1680555,GALAXY,16.03047,0.05861928
19.35062,17.51804,16.58343,16.15891,15.75723,0.1055264,GALAXY,18.41821,0.06304365
21.15425,18.92156,17.55219,17.04662,16.69847,0.2093362,GALAXY,15.32386,0.06777155
23.07132,22.67497,21.14239,19.87193,19.28392,8.140515e-05,STAR,1.820199,0.06297609
18.92941,17.91726,17.46459,17.24465,17.18734,0.02443113,GALAXY,6.607559,0.05496592
17.91039,16.85609,16.5797,16.35503,16.30544,0.02035219,GALAXY,11.67976,0.05838132
18.32322,16.69379,16.01432,15.65236,15.42917,0.05161515,GALAXY,16.8618,0.04875661
18.21306,16.4623,15.71986,15.35495,15.09505,0.05097593,GALAXY,34.14518,0.05440722
25.75096,20.94777,19.25632,18.50842,18.09138,0.3986716,GALAXY,5.396549,0.05361117
20.37195,18.42952,17.34744,16.89496,16.56866,0.1498943,GALAXY,16.61744,0.04639024
23.58339,22.5418,20.4985,19.30966,18.75185,0.0001404752,STAR,2.726794,0.04756824
19.17427,17.33784,16.476,16.07063,15.76669,0.04730629,GALAXY,23.71226,0.02862911
20.05553,18.37975,17.58048,17.20662,16.90275,0.04755254,GALAXY,15.69528,0.02516516
20.79704,18.71304,17.8575,17.35444,17.05507,0.07583798,GALAXY,10.5274,0.02747825
15.98241,14.59636,13.87918,13.50865,13.22758,0.03731411,GALAXY,27.0511,0.0304219
20.55271,18.49931,17.46457,17.02673,16.69263,0.1139545,GALAXY,18.18087,0.02837251
21.2352,19.03217,17.68517,17.18982,16.84728,0.2039796,GALAXY,12.82049,0.03078776
19.63849,18.28515,17.45332,17.00301,16.69571,0.09990085,GALAXY,14.56358,0.06194923
21.34502,18.93879,17.72948,17.22862,16.90775,0.1746276,GALAXY,17.71324,0.05386264
19.89095,18.57996,17.60404,17.13941,16.8592,0.1732801,GALAXY,21.69933,0.05543895
25.53703,22.40681,20.4305,19.29809,18.83911,0.6030461,GALAXY,2.879088,0.03901193
26.38162,22.096,20.29894,19.16186,18.66586,0.6018465,GALAXY,2.51327,0.03889168
21.95139,19.80519,18.39509,17.80662,17.439,0.2424215,GALAXY,12.11667,0.03900974
23.17219,21.16862,20.30433,19.52181,19.06522,0.5788496,GALAXY,3.343058,0.0390591
21.16925,21.22192,20.67681,20.58542,20.35366,1.170988,QSO,5.03796,0.1602783
23.76145,23.72643,22.09771,21.03023,19.97236,0.7822895,GALAXY,0.6422476,0.1662939
24.30353,23.06202,21.55146,20.39011,19.66321,0.5446336,GALAXY,2.253514,0.1625862
24.35419,22.83089,21.29163,20.0273,19.31312,0.6434231,GALAXY,1.483673,0.1616755
23.45823,23.8916,22.51436,20.82089,19.89196,0.6420107,GALAXY,0.8386548,0.1659093
21.55594,21.59258,21.33925,21.09329,21.08046,1.108457,QSO,2.098556,0.156114
20.28356,19.99268,19.6333,19.58385,19.43309,1.027011,QSO,15.30039,0.1600846
25.55262,24.6229,21.60933,20.3039,19.33523,0.8304737,GALAXY,0.4834002,0.1627466
24.61031,22.62972,21.66933,20.38755,19.57936,6.991356,QSO,0.7275758,0.170861
21.76632,21.32588,21.00528,20.62714,20.38454,1.768913,QSO,4.252769,0.149745
22.07769,21.61613,21.42768,21.38713,22.25506,2.34788,QSO,1.250201,0.1465991
22.26944,22.08173,21.66032,21.85395,21.23833,1.352634,QSO,1.706264,0.1467746
24.86037,23.1216,22.23294,20.72574,19.21923,5.467715e-05,STAR,0.04077579,0.1597796
24.90037,22.66479,21.99125,20.58551,19.8318,0.7776529,GALAXY,0.7236729,0.1445065
21.54687,21.2356,20.9813,20.84816,20.74429,1.386939,QSO,4.198672,0.1425719
25.51474,23.17743,21.84404,20.48827,19.94419,5.813952e-05,STAR,1.690719,0.1897165
22.49554,21.61981,21.12285,20.82889,21.01752,0.1296121,GALAXY,3.654091,0.1641626
22.16901,21.98699,21.46547,20.73229,20.43594,0.6017349,QSO,1.918624,0.1767426
22.49216,23.03733,22.67191,21.27978,20.00191,1.172463,GALAXY,0.3507341,0.1628603
23.01567,21.92008,21.99927,21.76635,21.34833,2.388247,QSO,2.071562,0.1654427
24.68991,22.82301,21.85399,20.74671,19.89655,0.7960221,GALAXY,1.398246,0.2062346
23.30474,23.3548,22.09163,20.9452,19.8515,0.8060665,GALAXY,0.7502074,0.1550756
21.06994,21.18225,20.58931,20.60949,20.80828,1.32227,QSO,7.687411,0.1697681
24.05812,22.85716,22.59834,21.17177,19.91001,0.9052032,GALAXY,0.5774376,0.1820052
16.84474,15.47554,14.8587,14.50342,14.21456,0.03677864,GALAXY,26.27206,0.106801
19.33502,17.98685,17.48657,17.13153,16.9478,0.0622105,GALAXY,10.58373,0.1193651
19.07277,18.11951,17.7707,17.57422,17.34409,0.03865103,GALAXY,6.684778,0.1194668
18.58534,17.56279,17.22963,17.05317,16.89725,0.02208873,GALAXY,15.18206,0.1186763
18.07444,16.58802,15.88055,15.48253,15.16141,0.03612194,GALAXY,30.05989,0.1153366
17.74714,16.0638,15.31495,14.93559,14.64047,0.02211229,GALAXY,40.02267,0.1231144
19.28625,18.18307,17.87484,17.76328,17.74938,0.03296844,GALAXY,5.172923,0.1037801
18.34469,17.34818,16.98514,16.79686,16.67923,0.03330937,GALAXY,8.020793,0.1005881
22.72105,20.98429,19.07318,18.26034,17.83685,0.4664798,GALAXY,4.474965,0.08775691
17.57731,16.40826,15.77209,15.39731,15.14197,0.0386328,GALAXY,37.81159,0.1226219
19.38612,18.24129,17.82279,17.54438,17.4144,0.03899244,GALAXY,9.543533,0.1104446
19.48441,17.95297,17.26117,16.92412,16.68423,0.02251405,GALAXY,17.30189,0.1178633
17.36811,15.34595,14.40181,13.90112,13.43727,0.02220169,GALAXY,41.58038,0.1218565
17.90372,16.41548,15.753,15.37711,15.06834,0.03838095,GALAXY,29.41491,0.1206098
18.14741,17.04684,16.7185,16.48862,16.36133,0.03888617,GALAXY,11.48128,0.1214437
17.86108,16.75415,16.42876,16.20374,16.10048,0.02288016,GALAXY,8.66276,0.1237243
20.33507,18.89322,18.00044,17.51017,17.24529,0.1458731,GALAXY,14.09769,0.1325544
17.6418,16.6613,16.34076,16.21098,16.17776,0.000664453,STAR,43.80593,0.1217952
17.62477,16.46113,16.13822,15.86874,15.71494,0.0528225,GALAXY,9.340959,0.1307355
20.43758,20.01639,20.1055,20.35954,20.63072,0.0005026395,STAR,4.483508,0.1235218
21.0402,18.86931,17.66596,17.17543,16.80886,0.174676,GALAXY,13.75654,0.1116866
19.78824,18.19579,17.17035,16.70395,16.39332,0.1842034,GALAXY,17.03982,0.1106563
19.28132,17.58787,16.74113,16.21198,15.83083,0.05270515,GALAXY,23.22458,0.1050007
19.16682,17.31172,16.42506,15.98102,15.63844,0.0359982,GALAXY,30.06304,0.1094268
18.40047,17.42556,17.0821,16.88911,16.74658,0.03309517,GALAXY,9.25526,0.1009585
25.37292,21.17273,19.44747,18.66703,18.21996,0.4562204,GALAXY,3.637085,0.1092624
19.49899,18.10316,17.34416,16.8949,16.61264,0.1285031,GALAXY,15.94953,0.1042951
20.47205,18.5672,17.4744,17.00958,16.61447,0.1462727,GALAXY,20.55225,0.1046618
20.44862,18.42502,17.30616,16.86934,16.52327,0.1500674,GALAXY,20.66302,0.09954958
18.36186,17.2729,16.9282,16.66315,16.58094,0.05883252,GALAXY,10.84239,0.1085256
19.9479,18.39191,17.39369,16.87466,16.53695,0.1502108,GALAXY,14.01812,0.1060601
17.74471,15.86413,15.01474,14.60205,14.27081,0.03862365,GALAXY,44.89479,0.1064293
19.35256,17.75348,16.99047,16.4546,16.14347,0.09261957,GALAXY,23.34863,0.1085572
18.83526,17.56847,17.07429,16.81956,16.57919,0.03946922,GALAXY,10.60186,0.1032766
19.72885,18.36292,17.82066,17.49589,17.35428,0.0924096,GALAXY,8.348666,0.0994665
25.41258,22.35347,21.96988,21.27744,20.8494,0.8925726,GALAXY,1.462267,0.08656501
20.08427,18.92453,18.26581,17.92928,17.70131,0.1379642,GALAXY,9.791648,0.07138591
25.11044,21.25181,19.65438,18.33763,17.60378,0.0001734244,STAR,4.018822,0.07543811
19.61017,17.42596,16.28761,15.80394,15.46557,0.1428418,GALAXY,30.83641,0.1066863
24.28595,23.02189,21.32718,19.37186,18.30599,7.879874e-05,STAR,2.083484,0.09123676
22.16747,22.07351,22.0815,21.80851,22.58511,0.05999309,GALAXY,5.538665,0.0954874
17.34165,17.40664,17.82248,18.20419,18.33946,0.0001441483,STAR,33.29568,0.1059355
17.89528,16.42945,15.68671,15.29828,15.00053,0.05714057,GALAXY,34.64845,0.1049841
19.3827,18.01818,17.52469,17.30124,17.14102,0.05919733,GALAXY,6.751616,0.09717985
19.16953,18.88646,18.58352,18.27774,18.17028,0.04208811,GALAXY,18.69619,0.1075322
20.06182,17.93349,16.88309,16.38503,15.98819,0.09996602,GALAXY,30.95406,0.1096025
17.93881,16.29476,15.4878,15.00704,14.6468,0.02705485,GALAXY,23.36742,0.1148816
20.76845,18.70086,17.53256,17.01254,16.73008,0.1511486,GALAXY,21.41117,0.1127906
18.50477,16.55638,15.6058,15.14493,14.77981,0.06265125,GALAXY,39.22598,0.1074367
20.02798,18.2194,17.45003,17.07973,16.77809,0.03586557,GALAXY,24.79395,0.1149133
19.29273,17.45074,16.47115,16.02245,15.67337,0.1070893,GALAXY,29.26993,0.1158867
19.24373,17.42268,16.5415,16.11765,15.778,0.05929312,GALAXY,28.44168,0.1119465
20.02757,18.39315,17.18663,16.61478,16.20328,0.2262055,GALAXY,14.78508,0.111865
19.9244,18.21959,17.03647,16.49318,16.10903,0.187332,GALAXY,16.99243,0.09873603
21.89735,18.89863,17.45387,16.91387,16.572,0.2342421,GALAXY,17.04873,0.09260643
17.89725,15.9889,15.08964,14.64677,14.31161,0.05586535,GALAXY,37.74042,0.1012917
19.85354,18.05651,17.14826,16.63774,16.25376,0.05583756,GALAXY,29.3685,0.1031929
18.9556,17.10463,16.21268,15.77399,15.43954,0.05963419,GALAXY,37.20737,0.1113707
16.49962,14.62872,13.79472,13.377,13.0657,0.03001993,GALAXY,50.45351,0.05564291
17.53806,16.36449,15.93213,15.65336,15.52086,0.04389614,GALAXY,20.70702,0.04953097
17.80082,16.68349,16.35258,16.14533,16.05479,0.02806542,GALAXY,11.17148,0.0512766
19.89664,18.30362,17.54085,17.18371,16.90952,0.03067023,GALAXY,14.1745,0.05849064
19.8383,18.03747,17.24457,16.77443,16.48783,0.08516629,GALAXY,18.37603,0.05502759
17.42813,15.94464,15.19168,14.80936,14.51404,0.03019464,GALAXY,32.64861,0.04967403
17.55971,16.07808,15.49311,15.14425,14.8531,0.04404825,GALAXY,25.03023,0.05277249
19.13875,17.65211,16.87938,16.49837,16.20874,0.1313646,GALAXY,12.78,0.03088695
23.01631,22.34999,20.19769,19.2638,18.671,0.4766194,GALAXY,2.242996,0.1103421
18.90329,17.90423,17.53944,17.30424,17.16956,0.05047157,GALAXY,13.5888,0.0283769
19.18431,17.37333,16.3957,15.98013,15.64204,0.1045864,GALAXY,24.50241,0.03121853
17.92293,16.75464,16.2291,15.88522,15.67177,0.04966893,GALAXY,20.7331,0.03316314
20.60864,18.84641,17.44048,16.88948,16.55304,0.239327,GALAXY,16.50114,0.03386166
21.17182,19.53838,18.01127,17.42709,17.05783,0.2981777,GALAXY,12.43837,0.03593087
16.80234,16.05553,15.755,15.59354,15.4793,0.02638836,GALAXY,34.0779,0.0371199
18.83219,16.83448,15.75398,15.26501,14.8936,0.103928,GALAXY,37.1562,0.03496893
21.20414,20.41464,19.02487,18.37208,17.9396,0.4422055,GALAXY,5.98577,0.03776592
19.46561,18.38196,17.81077,17.42553,17.24259,0.1409482,GALAXY,19.66076,0.04021759
16.68086,14.87137,14.0643,13.70607,13.40845,0.01827538,GALAXY,50.96918,0.02653843
16.9192,15.26863,14.65798,14.34881,14.1083,0.03709062,GALAXY,38.81038,0.0410596
17.58919,15.69934,14.85013,14.42877,14.133,0.04291645,GALAXY,45.94207,0.04025492
19.16574,17.73098,17.21053,16.89917,16.71507,0.04207261,GALAXY,16.10064,0.04327316
18.32509,16.42243,15.58509,15.18089,14.87033,0.04347906,GALAXY,43.85117,0.04213068
19.53138,17.83359,17.07795,16.68481,16.36938,0.04255009,GALAXY,23.26913,0.04123779
21.68599,19.62972,18.07485,17.51193,17.17013,0.2610709,GALAXY,11.80788,0.03379345
17.99775,16.82198,16.34007,16.04638,15.83081,0.04302231,GALAXY,12.6383,0.03884541
19.69497,18.30223,17.59054,17.20915,16.94954,0.04057592,GALAXY,14.73476,0.03342628
18.31587,17.12413,16.6994,16.45111,16.23054,0.02298467,GALAXY,10.0371,0.02744641
17.85673,16.36654,15.72912,15.36903,15.07888,0.04174486,GALAXY,24.99452,0.03005712
21.20407,19.59395,18.09098,17.52598,17.14437,0.2660166,GALAXY,11.93062,0.0386424
21.14532,18.74002,17.21051,16.64838,16.33316,0.2634093,GALAXY,14.79359,0.0422879
21.40342,19.40169,17.83736,17.24302,16.89649,0.2875033,GALAXY,12.55685,0.04143873
19.69043,18.45852,17.2454,16.70667,16.26725,0.2839583,GALAXY,7.540207,0.03778512
20.77813,18.60763,17.52323,17.07862,16.70428,0.1292054,GALAXY,17.60877,0.04083631
19.77448,18.34186,17.56574,17.01625,16.71963,0.1115316,GALAXY,11.42898,0.04029654
19.95116,17.88756,16.93467,16.57312,16.22165,0.1102787,GALAXY,27.45643,0.06420486
20.11886,18.18395,17.2519,16.86446,16.50554,0.1105746,GALAXY,22.00325,0.06460115
19.28539,17.94065,17.29544,16.91878,16.66154,0.07580158,GALAXY,14.15328,0.03810182
19.95447,18.30303,17.39297,17.01327,16.69865,0.1117863,GALAXY,23.0784,0.04102545
18.11565,16.45375,15.8848,15.66966,15.55428,0.007767699,GALAXY,4.033762,0.03630201
24.28558,20.45169,18.80861,18.16362,17.74893,0.3077539,GALAXY,9.384199,0.0521517
22.44513,21.9043,20.71822,19.80746,19.3852,0.6711468,GALAXY,2.704704,0.05426331
23.50377,22.31605,20.65363,19.38443,18.78483,0.617954,GALAXY,1.228003,0.0663923
25.17578,22.56194,20.72649,19.63963,19.18193,0.5831071,GALAXY,2.517537,0.05264663
23.44991,22.24895,20.28757,19.21881,18.60019,0.6177917,GALAXY,2.359989,0.05900522
26.26259,23.64815,21.85837,20.6712,19.94531,0.8035972,GALAXY,0.8613517,0.09919979
27.76987,23.35341,21.39572,20.17271,19.49999,0.6308813,GALAXY,0.9417307,0.1011884
21.94556,21.5362,21.06327,20.82592,22.01374,0.1816277,GALAXY,5.22316,0.100398
21.94233,21.69744,21.43878,21.21407,20.89139,0.7768239,GALAXY,1.80081,0.1077713
